Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
514,6.0,0.992900013923645,"기업, 벤처, 육성, 선정, 지원, 프로그램, 창업, 사내벤처, 지난해, 분사","['중소벤처기업부', '올해', '사내벤처', '육성', '프로그램', '운영기업', '8개사', '신규', '선정', '27일', '벤처', '육성', '프로그램', '민간', '기업', '중심', '창업성장회수재투자', '선순환', '고리', '지난해', '도입', '민간', '기업', '벤처', '육성', '시도', '정부', '체계', '기반', '지원', '시스템', '지난해', '벤처', '육성', '프로그램', '운영기업', '40개사', '선정', '이중', '27개사', '사내벤처', '제도', '도입', '성과', '올해', '대기업', '집단', '중', '삼성전자', '한국타이어', '중견기업', '중', 'Δ한솔피엔에스', 'Δ현대포리텍', 'Δ보령메디앙스', '중소기업', '중', 'Δ이코니', 'Δ웅진개발', '공기업', '중', '한전KDN', '8개사', '운영', '기업', '포함', '중기부', '분사', '창업', '지원', '대기업', '동반성장지수', '우대', '1점', '2점', '확대', '벤처', '지원', '출연금', '3배', '기업', '소득', '차감', '혜택', '벤처', '분사', '경우', '창업기업', '인정', '창업기업', '동', '한', '소득세·법인세', '혜택', '중기부', '올해', '20개', '내외', '기업', '선정', '운영기업', '60개사', '안팎', '본격적', '벤처', '기업', '육성·지원할', '올해', '하반기', '한번', '모집', '계획', '계기', '민간', '중심', '사내', '벤처', '문화', '활성화되기']"
515,1.0,0.5493000149726868,"버핏, 애플, 삼성전자, 사용, 아이폰, 회장, 삼성, 5, 모델, 말","['삼성전자', '“1분기', '실적', '시장', '기대', '수준', '예상된다”', '공시', '5일쯤하', '잠정실적', '발표', '분기', '경영', '마무리', '전', '실적현황', '언급', '창립', '50년', '역사', '처음', '당사자', '실적', '예상', '외부기관', '말', '예상', '통', '시장', '충격', '줄', '예방주사', '삼성전자', '1분기', '실적', '충격', '지난달만해', '삼성전자', '1분기', '영업이익에대한', '시장', '컨센서스', '8조9조원', '이달들어', '7조원', '26', '공시', '6조원', '모양', '지난해', '1분기', '실적15조6400억원', '반토막', '사상', '최대', '적', '지난해', '3분기17조5700억원', '비교', '3분', '1토막', '삼성전자', '실적쇼크', '기업', '사례', '한국', '산업', '복합적', '위', '인식', '중요', '원인', '시장', '수급상황', '가격변동', '지난해', '연간', '영업이익', '80', '반도체', '디스플레이', '부문', '동반추락', '중국', '계속', '증설', '가격', '예상', '폭', '앞', '도리', '원인', '시장', '국한해서', '해결책', '문제', '앞', '2차', '충격', '발등', '신용등급', '하락', '세계', '양대', '신용평가사인', '무디스', '올해', '초', '삼성전자', '신용등급', '전망', '부정적', '평가', '부정적', '전망', '특별', '변화', '6개월후엔', '실제등급', '사전적', '조치', '삼성전자', '현대자동차그룹', '계열사', 'SK하이닉스', '포함', '그룹', '계열사', '이달들어', '화학', '줄', '부정적', '전망', '다음달', '국가신용등급', '연례심사', '시작', '잠재성장률', '성장률', '전망', '미궁', '북핵문제', '한일', '고조', '부정적', '요인', '부정적', '평가', '다행', '가능성', '신용등급', '긍정적', '영향', '방안', '정책변화', '최저임금', '과속인상', '탄력근로제', '기업', '비용상승', '부담', '산업계', '활기', '규제완화', '신산업', '동력', '금상첨화', '친노조', '반기업', '정서', '먼저다', '정부', '“반도체', '비롯', '주력산업', '침체', '예의주시', '있다”고', '구두선', '얘', '아니길']"
516,5.0,0.9609000086784363,"삼성전자, 협력사, 부회장, 김기남, 삼성, 갤럭시, 행사, 환경안전, 대표이사, 이날","['셀바스AI', '삼성전자', '전자사전', '연간', '계약', '체결', '27일', '공시', '계약금액', '31억7000만원', '2017년', '매출', '대비', '6', '76', '해당', '규모', '계약기간', '2020년', '2월', '28일']"
517,3.0,0.9570000171661377,"삼성전자, 전, 이산화탄소, 아마존, 발생, 램, 혐의, 누출, 제품, 지난해","['셀바스AI108860', '삼성전자', '31억원', '규모', '전자사전', '연간계약', '27일', '공시', '매출액', '대비', '6', '76', '해당', '금액', '계약기간', '1일', '2020년', '2월', '28일']"
518,3.0,0.9609000086784363,"삼성전자, 전, 이산화탄소, 아마존, 발생, 램, 혐의, 누출, 제품, 지난해","['코스닥', '소프트웨어', '개발업체', '셀바스AI108860', '삼성전자', '31억7000만원', '규모', '전자사전', '연간계약', '27일', '공시', '계약금', '연결기준', '2017년', '매출', '6', '76', '규모', '계약기간', '2020년', '2월28일']"
519,2.0,0.9919000267982483,"삼성전자, 시장, 광고, 8K, 영입, 분야, 글로벌, 화웨, 화웨이, 사업","['밀레니얼', '세대', '중심', '판매', '채널', '온라인', '이동', '97', '밀레니얼', '소비자', '온라인', '활용', '검색', '사회관계망서비스SNS', '브랜드', '제품', '링크', '공유', '세대', '2', '5배', '수준', '최', '상무', '삼성전자', '디지털', '마케팅', '방향', '▲360', '고객', '이해', '▲개인화', '오퍼링', '▲터치포인트', '최적화', '실제', '사례', '삼성전자', '마케팅', '적용', '방법', '포럼', '소개', '고려', '구매', '고매단계', '고객', '성향', '파악', '중요', '설명', '상품기획', '마케팅', '영업', '서비스', '전', '부문', '개인정보보호', '상시', '점검', '필요', '한편', '이날', '포럼', '참가자들', '아이뉴스24', '창간', '19주년', '기념', '포럼', '야마하', '드라이버', '잔디', '벨트', '센터', '미니폴', '푸짐한', '경품', '아이뉴스24', '주최', '중소기업벤처부', '한국마케터협회', '후원', '아이포럼', '2019', '3월28', '오전', '9시', '오후', '5시', '서울', '용산', '드래곤', '시티', '그랜드볼룸', '개최', '등록비', '11만원3월', '27일', '사전등록시', '10만원', '자세한', '내용', '홈페이지', '참조']"
520,2.0,0.9904999732971191,"삼성전자, 시장, 광고, 8K, 영입, 분야, 글로벌, 화웨, 화웨이, 사업","['삼성전자', '2019년형', '8K', '출시', '기념', '삼성동', '코엑스', '일대', '옥외광고', '자유', '표시구역', '디지털', '사이니지', '광고', '27일', '25일', '시작', '광고', '바닷속', '공간', '물', '차오르', '흑백화면', '풍부', '색상', '콘셉트', '영상', '삼성전자', '8K', '압도적', '화질', '퀀텀닷', '풍부', '색', '재현력', '직관적', '표현', '자평', '바닷속', '유영하', '물고기', '케이팝', '스퀘어', '현대백화점', '무역센터점', '2개', '건물', '설치', '초대형', '사이니지', '형태', '구성', '사이', '삼성전자', '공급', '케이팝', '스퀘어', '설치', '사이', '외벽', '두', '면', '곡면', '형태', '연결', '국내', '최대', '규모', '고화질', '발광다이오드LED', '스크린', '삼성전자', '광고', '연계', '이날', '달', '14일', '이벤트', '진행', '소비자들', '삼성전자', '페이스북', '광고', '현장', '사진', '영상', '방법', '이벤트', '참여']"
521,2.0,0.9865999817848206,"삼성전자, 시장, 광고, 8K, 영입, 분야, 글로벌, 화웨, 화웨이, 사업","['삼성전자005930', '25일', '서울', '코엑스', '일대', '옥외광고', '자유표시구역', '초대형', '디지털', '사이니지옥외', '광고판', '27일', '삼성전자', '광고', '2019년형', '8K', '출시', '기념', '마련', '케이팝', '스퀘어', '현대백화점', '무역센터점', '2개', '건물', '외벽', '곡면', '형태', '고화질', '스크린', '연결', '국내', '최대', '규모', '초대형', '디지털', '사이니지', '구현', '바닷속', '공간', '물', '차오르', '흑백', '화면', '풍부', '색상', '감각적', '영상', '광고', '표출', '주목', '삼성전자', '“초대형', '디지털', '사이니지', '광고', '8K', '선사', '초고화질', '소비자', '전달', '했다”고', '말']"
522,2.0,0.9837999939918518,"삼성전자, 시장, 광고, 8K, 영입, 분야, 글로벌, 화웨, 화웨이, 사업","['삼성전자', '2019년형', '8K', '출시', '기념', '서울', '삼성동', '코엑스', '일대', '옥외광고', '자유표시구역', '디지털', '사이니지', '대대적', '홍보', '27일', '삼성', '8K', '광고', '바닷속', '공간', '물', '차오르', '흑백', '화면', '풍부', '색상', '감각적', '영상', '8K', '압도적', '화질', '퀀텀닷', '풍부', '색', '재현력', '직관적', '표현', '광고', '바닷속', '유영하', '물고기', '케이팝', '스퀘어', '현대백화점', '무역센터점', '사이니지', '형태', '구성', '차원', '광고', '호평']"
523,2.0,0.9837999939918518,"삼성전자, 시장, 광고, 8K, 영입, 분야, 글로벌, 화웨, 화웨이, 사업","['삼성전자', '2019년형', '8K', '출시', '기념', '서울', '삼성동', '코엑스', '일대', '옥외광고', '자유표시구역', '디지털', '사이니지', '대대적', '홍보', '27일', '삼성', '8K', '광고', '바닷속', '공간', '물', '차오르', '흑백', '화면', '풍부', '색상', '감각적', '영상', '8K', '압도적', '화질', '퀀텀닷', '풍부', '색', '재현력', '직관적', '표현', '광고', '바닷속', '유영하', '물고기', '케이팝', '스퀘어', '현대백화점', '무역센터점', '사이니지', '형태', '구성', '차원', '광고', '호평']"
524,4.0,0.9523000121116638,"삼성전자, 실적, 1분기, 시장, 반도체, 예상, 가격, 램, 지난해, 전망","['삼성전자', '26일', '당초', '예상', '디스플레이', '메모리', '사업', '환경', '약세', '올해', '1분기', '실적', '시장', '기대', '수준', '하회', '예상']"
525,4.0,0.9171000123023987,"삼성전자, 실적, 1분기, 시장, 반도체, 예상, 가격, 램, 지난해, 전망","['삼성전자', '당초', '예상', '디스플레이', '메모리', '사업', '환경', '약세', '올해', '1분기', '실적', '시장', '기대', '수준', '하회', '예상', '자율', '공시한', '27일', '오후', '서울', '서초구', '서초동', '삼성전자', '사옥', '앞', '모습', '삼성전자', '실적', '악화', '공시한', '처음']"
526,4.0,0.9523000121116638,"삼성전자, 실적, 1분기, 시장, 반도체, 예상, 가격, 램, 지난해, 전망","['삼성전자', '26일', '당초', '예상', '디스플레이', '메모리', '사업', '환경', '약세', '올해', '1분기', '실적', '시장', '기대', '수준', '하회', '예상']"
527,4.0,0.9972000122070312,"삼성전자, 실적, 1분기, 시장, 반도체, 예상, 가격, 램, 지난해, 전망","['삼성·LG디스플레이', '1분기', '영업손실', '기록', '전망', '중국', '업체들', '공세', '패널', '가격', '하락', '상황', '스마트폰용', '수요', '실적', '악화', '하반기', '패널', '가격', '안정세', '플래그십', '스마트폰', '출시', '실적', '회복', '가능성', '국내', '디스플레이', '산업', '위', '1분기', '삼성·LG디스플레이', '동반', '적자', '예상', '액정표시장치LCD', '패널', '가격', '하락', '데', '중소형', '유기발광다이오드OLED', '수요', '탓', '27일', '업계', '삼성디스플레이', 'LG디스플레', '1분기', '6000억원', '1000억원', '영업손실', '기록', '전망', '2년', '전2017년', '1분기', '양사', '1조원', '영업이익', '기록', '감안', '충격적', '부진', '만', '디스플레이', '시장', '1분기', '계절적', '비수', '영향', '실적', '감소', '올해', '상황', '심각', '대형', '패널', '가격', '하락', '중소형', '패널', '수요', '부진', '예상대로', '양사', '영업손실', '기록', '2012년', '삼성디스플레이', '출범', '이후', '처음', '삼성전자', '전날', '이례적', '1분기', '예상실적', '설명자료', '디스플레이', '사업', '수익성', '악화', '강조', '이유', '삼성', '패널', '비수', '속', '중국', '패널업체', '설비', '증설', '공급', '증가', '당초', '예상', '대비', '가격', '하락폭', '확대', '플렉서블', '대형', '고객사', '수요', '감소', '저온다결정실리콘LTPS', '가격', '경쟁', '지속', '설명', '삼성디스플레이', '스마트폰용', '패널', '시장', '95', '독점', '스마트폰', '교체', '상황', '글로벌', '경기', '둔화', '스마트폰', '판매량', '주요', '고객사인', '애플', '미중', '무역갈등', '여파', '아이폰', '판매량', '급감하', '직격탄', 'LG디스플레이', '마찬가지', '지난해', '1월', '983억원', '영업손실', '기록', 'LG디스플레', '계절적', '성수', '하반기', '영업익', '흑자', '전환', '가격', '하락', '1분기', '1000억원', '영업손실', '매출', '비중', '80', '패널', '가격', '실적', '직접적', '영향', '대형', '패널', '중국', '업체', '점유율', '지난해', '31', '올해', '33', '반면', '삼성·LG디스플레이', '점유율', '28', '20', 'LG디스플레이', '대', '수익성', '강화', '전략', '집중', '이유', '하반기', '작년', '유사', '패널', '가격', '안정화', '실적', '개선', '가능성', '패널', '가격', '하락', '주도', '중국', '1위', '디스플레이', '업체', '재무', '상황', '악화', '패널', '공급량', '전망', '무분별한', '공급량', '확', '패널', '가격', '하락', '주도', '자충수', '패널', '가격', '하락', '완만', '안정적', '얘', '삼성디스플레이', 'L81', '라', '가동', '중단', '차이나스타CSOT', '10', '5세대', '생산라인', '저조한', '수율', '패널', '가격', '안정세', '유', '스마트폰용', '중소형', '패널', '경우', '갤럭시S10용', '플렉서블', '공급', '본격화', '2분기', '실적', '개', '여지', '2분기부터', '디스플레이', '반', '폴더블', '스마트폰용', '공급', '시작', '고부가가치', '제품', '수익성', '개선', '대목', '권성률', '금융투자', '연구원', '지난해', '10월', '하락세', '패널', '가격', '6개월', '반등', '패널', '가격', '상승세', '지속', '디스플레이', '업체들', '흑자', '전환', '시기', '2분기', '예상', '말']"
528,4.0,0.9553999900817871,"삼성전자, 실적, 1분기, 시장, 반도체, 예상, 가격, 램, 지난해, 전망","['못가졌지만', '5G에서', '경쟁력', '기지국', '시스템', '28GHz', '대역', '세계', '최고', '수준', '조동호', '과학기술정보통신부', '장관', '후보자', '27', '국회', '인사청문회', '자리', '5G', '네트워크', '장비', '분야', '선점', '조동호', '과기정통부', '장관', '후보자', '27일', '인사청문회', '질문', '답', '있다이', '변재', '의원더불어민주당', '정책방향', '데이터', '네트워크', '인공지능', '세계', '시장', '선점', '데이터', '인공지능', '상황', '선점', '말', '반문', '뒤', '네트워크', '선점', '의미', '이해', '지적', '조', '장관', '후보자', '한국은', '이동통신', '기지국', '경쟁력', '지금', '미국', '점유율', '기지국', '시스템', '28GHz', '주파수', '대역', '세계', '최고', '수준', '말', '조', '장관', '후보자', '5G', '단', '세계', '최고', '수준', '28GHz', '기술', '시스템', '세계', '최고', '수준', '삼성전자', '미국', '점유율', '1위', '기존', '세계', '수준', '못올렸는데', '가능성', '단', '세계', '최고', '수준', '못갔는데', '만회', '기회', '변', '의원', '네트워크', '시장', '선점', '네트워크', '장비', '분야', '선점', '목표', '재질문', '조', '장관', '후보자', '답', '조', '장관', '후보자', '지목', '미국', '점유율', '1위', '명확', '근거', '발언', '업계', '지적', '시장조사기관', '삼성전자', '글로벌', '네트워크', '점유율', '약', '3', '수준', '최근', '삼성전자', '5G', '네트워크', '시장', '대응', '잠정적', '5G', '시장', '20', '점유율', '예측', '미국에서', '사업계약', '내용만', '28GHz', '기지국만', '한정', '점유율', '말', '정확', '데이터', '상태', '글로벌', '장비업체들', '28GHz', '기지국', '보유', '전세계', '공급', '변', '의원', '네트워크', '시장', '선점', '관련', '전후방', '사업', '전개', '의미', '네트워크', '장비', '측면', '소홀', '상당부분', '5G', '서비스', '외국', '사업자들', '우리나라', '장사', '상황', '5G', '모델', '해외', '지', '강조', '한편', '변', '의원', '4차산업혁명', '주무부처', '과기정통부', '장관', '역할', '변', '의원', '4차산업혁명', '주무부처', '과기정통부', '대통령', '자문기관', '역할', '정계장관회의', '과학기술관계장관회의', '핵심', '체계', '공통적', '사람', '과기정통부', '장관', '혁신성장', '견인', '달성', '유념해달라', '당부', '조', '장관', '후보자', '기획재정부', '혁신성장본부', '협의체', '정계장관회의', '4차산업혁명위원회', '답', '4차산업', '관련', '정부', '체계', '혼란', '모습']"
529,3.0,0.9886999726295471,"삼성전자, 전, 이산화탄소, 아마존, 발생, 램, 혐의, 누출, 제품, 지난해","['삼성전자', '미국', '클라우드', '서비스', '기업', '아마존', '공급', '서버용', '램', '제품', '불량', '발생', '클레임', '28일', '반도체', '업계', '삼성전자', '아마존', '공급', '램', '제품', '아마존', '품질', '불량', '이유', '리콜', '요청', '소문', '삼성전자', '1분기', '어닝쇼크', '예고', '공시', '아마존', '측', '리콜', '요구', '삼성전자', '실적', '부진', '원인', '루머', '시장', '일각', '규모', '8조원', '설', '업계', '관계자', '말', '일축', '삼성전자', '소문', '고객사', '관련', '부분', '확인', '말', '이날', '김기남', '삼성전자', '부회장', '양재동', '더케이호텔', '삼성전자', '2019년', '상생협력데이', '행사장', '관련', '질문', '답변', '불가', '말', '회사', '측은']"
530,3.0,0.9897000193595886,"삼성전자, 전, 이산화탄소, 아마존, 발생, 램, 혐의, 누출, 제품, 지난해","['삼성전자', '미국', '클라우드', '서비스', '기업', '아마존', '공급', '서버용', '램', '제품', '불량', '발생', '클레임', '28일', '업계', '삼성전자', '아마존', '공급', '제품', '1세대', '10나노미터㎚', '후반급', '램', '아마존', '품질', '불량', '이유', '리콜', '요청', '소문', '삼성전자', '1분기', '어닝쇼크', '예고', '공시', '상황', '아마존', '리콜', '요구', '삼성전자', '실적', '부진', '원인', '루머', '제기', '업계', '관계자', '통화', '시장', '8조원', '루머', '규모', '삼성전자', '측은', '설', '공식', '입장', '반도체·디스플레', '사업', '담당', '디바이스솔루션', '부문', '대표이사', '김기남', '부회장', '이날', '오후', '양재동', '더케이호텔', '삼성전자', '2019년', '상생협력데이', '행사장', '관련', '질문', '고객사', '관련한', '사안', '답변', '불가', '삼성전자', '측은']"
531,6.0,0.9828000068664551,"기업, 벤처, 육성, 선정, 지원, 프로그램, 창업, 사내벤처, 지난해, 분사","['한국전자정보통신진흥회', '회원사', '27일', '경남', '사천시', '소형가전', '무상점검', '서비스', '진행', '뒤', '기념사진', '촬영', '사진제공전자진흥회한국전자정보통신산업진흥회', '경남', '사천시', '스마트폰', '밥솥', '소형가전제품', '무상점검', '서비스', '실시', '28일', '정보', '상대적', '취약', '고령자', '농민', '소비자피해', '예방', '한국소비자원', '주관', '전자진흥회', '회원사', '삼성전자', '쿠쿠전자', '쿠첸', '대우전자', '참여', '한국석유관리원', '한국인삼공사', '비롯', '국내', '자동차업체', '5곳', '공동', '참여', '다양', '서비스', '제공']"
532,5.0,0.9976000189781189,"삼성전자, 협력사, 부회장, 김기남, 삼성, 갤럭시, 행사, 환경안전, 대표이사, 이날","['“광고', '언론사', '압박', '”', '이재용', '삼성전자', '부회장', '2016년', '12월', '최순실', '국정농단', '국정조사', '1차', '국회', '청문회', '발언', '당시', '하태경', '새누리당', '의원', '“구시대', '유산', '청산하자', '광고', '언론사', '압력', '삼성', '이재용', '비판', '기사', '광고', '압박', '자리', '약속하라”고', '압박', '부회장', '“압박', '않겠다”고', '답', '약속', '부회장', '박근혜', '전', '대통령', '뇌물', '혐의', '1심', '징역', '5년', '실형', '선고', '직전', '2017년', '5월', '22일', '23개월', '삼성전자', '주요', '일간지', '집행', '광고', '“광고', '언론사', '압박', '않겠다”', '면피성', '발언', '비판', '언론', '차별', '대우', '언론', '계속', '▲', '2016년', '12월', '이재용', '삼성전자', '부회장', '최순실', '국정농단', '국정조사', '1차', '국회', '청문회', '출석', '발언', '사진이치열', '기', '23개월', '삼성전자', '광고', '신문사', '조선일보230회였다', '동아일보204회', '한국일보201회', '경향신문172회', '서울신문163회', '국민일보139회', '중앙일보103회', '한겨레60회', '순', '꼴찌', '한겨레', '1등', '조선일보', '4분', '1수준26', '1', '불과', '경향신문', '한겨레', '차', '유의미했다', '2017년', '5월', '집행내역', '비교', '한겨레', '14회', '경향신문', '8회', '그해', '612월', '한겨레', '4→2→3→2→1→1→1회', '급전직하', '경향신문', '4→9→6→10→13→9→14회', '2018년', '집행', '내역', '한겨레', '27회', '불과', '경향', '87회', '23개월', '전체', '경향신문', '172회', '한겨레', '60회', '차이', '한겨레', '경향신문', '35', '불과', '한겨레', '관계자', '“한겨레', '경향', '분리', '차별', '대우', '진보', '블록', '형해', '있다”고', '말', '경향신문', '기자들', '대기업', '감', '비판', '기획', '보도', '무산', '편집국장', '사퇴', '요구', '“독립언론', '경향신문', '기업', '정부', '눈치', '광고', '밖', '상상', '곳', '됐느냐”고', '반발', '조선일보', '이재용', '부회장', '1심', '실형', '선고', '삼성그룹', '광고', '집행', '변화', '2017년', '6월', '한겨레', '광고', '급전직하', '조선일보', '월별', '삼성', '광고', '2017년', '6월', '14회', '시작', '10→8→12→14→14→12회12월', '변동', '폭', '종합', '삼성', '광고', '관련해', '조선일보', '필두', '동아일보', '한국일보', '1그룹', '경향신문', '서울신문·국민일보', '2그룹', '중앙일보', '한겨레', '가운데', '한겨레', '중앙일보', '60', '수준', '불과', '업계', '삼성', '광고', '압박', '부회장', '뇌물죄', '1심', '공판', '한창', '2017년', '5월', '본격', '당시', '삼성', '총수', '일가', '비판적', '한겨레', '중앙일보', '광고', '집행', '삼성', '일가', '생각', '중앙일보', '광고', '통제', '이례적', '▲', '이재용', '삼성전자', '부회장', '박근혜', '전', '대통령', '뇌물', '혐의', '1심', '징역', '5년', '실형', '선고', '직전', '2017년', '5월', '올해', '3월22일까지', '삼성전자', '주요', '일간지', '집행', '광고', '내역', '자료미디어오늘', '▲', '2017년', '05월01일부터', '2019년', '03월22일까지', '일간지', '삼성', '광고', '횟수', '디자인안혜', '기', '한겨레', '상황', '심각', '양상우', '한겨레', '사장', '그해', '9월', '“현대기아차', '한화', '총수', '형사', '처벌', '기업', '경우', '관련', '보도', '이유', '폭력적', '광고', '집행', '행태', '적', '특정', '언론', '광고탄압', '곳', '삼성', '유일하다”고', '비판', '바', '신문사', '가운데', '삼성', '비판적', '한겨레', '삼성', '광고', '8개', '종합일간지', '가운데', '꼴찌', '점', '상징적', '22일', '약', '석달치', '삼성', '광고', '집행내역', '한겨레', '이후', '시', '서울신문19회', '한국일보18회', '조선일보17회', '동아일보15회', '국민일보14회', '경향신문12회', '중앙일보12회', '한겨레5회', '순']"
533,4.0,0.9918000102043152,"삼성전자, 실적, 1분기, 시장, 반도체, 예상, 가격, 램, 지난해, 전망","['삼성전자005930', '올해', '1분기', '실적', '부진', '전망', '지속적', '약세', '28일', '오전', '9시20분', '현재', '주식시장', '삼성전자', '주가', '전', '거래일', '450원0', '99', '4만4900원', '거래', '전날', '삼성전자', '주가', '오전', '약세', '전', '거래일', '100원', '4만5350원', '장', '마감', '증권가', '삼성전자', '1분기', '영업이익', '8조3293억원', '수준', '전년', '동기', '46', '8', '급감할', '전망', '예상', '하락폭', '가능성', '의견', '삼성전자', '26일', '1분기', '예상실적', '설명자료', '디스플레이', '메모리', '사업', '시장', '기대치', '하회', '공시', '디스플레이', '사업', '중국', '패널업체', '캐파', '증설', '공급', '증가', '당초', '예상', '대비', '가격', '하락폭', '확대', '플렉서블', '대형', '고객사', '수요', '감소', '저온폴리실리콘', '가격', '경쟁', '지속', '수익성', '악화', '메모리', '사업', '비수', '전반적', '수요', '약세', '속', '주요', '제품들', '가격', '하락폭', '당초', '전망', '대비', '일부', '확대', '예상', '삼성전자', '측은']"
534,3.0,0.9900000095367432,"삼성전자, 전, 이산화탄소, 아마존, 발생, 램, 혐의, 누출, 제품, 지난해","['플랜티넷', '삼성전자', '매장', '디지털사이니지DS', '계약', '영업이익', '증가', '주가', '강세', '27일', '오전', '10시', '18분', '플랜티넷', '전', '대비', '3', '05', '5400원', '거래', '이날', '관련', '업계', '인터넷소프트웨어SW', '업종', '플랜티넷', '영업이익', '증가율', '조사', '플랜티넷', '작년', '영업이익', '29억원', '2017년', '12억원', '대비', '152', '8', '증가', '증가율', '5년', '사이', '플랜티넷', '영업이익', '증가율', '중', '수치', '플랜티넷', '이익', '증', '요인', '삼성전자', '공급계약', '회사', '작년', '9월', '삼성전자', '디지털사이니지', '스크린', '서비스', '공급계약', '체결', '플랜티넷', '삼성디지털프라', '전자제품', '매장', '마케팅', '운영·관리할', '한편', '한국IR협의회', '플랜티넷', '네트워크', '차단방식', '인터넷', '유해콘텐츠차단서비스', '사업', '매장', '내', '배경음악·영상광고서비스', '디지털사이니지', '미디어콘텐츠', '사업', '주력', '성장', '기업']"
535,4.0,0.644599974155426,"삼성전자, 실적, 1분기, 시장, 반도체, 예상, 가격, 램, 지난해, 전망","['삼성전자', '지난해', '반도체', '호황', '창사', '이후', '처음', '현금', '보유액', '100조', '사진', '17일', '오후', '서울', '서초구', '삼성전자서초사옥', '모습', '2019', '02', '17']"
536,4.0,0.9927999973297119,"삼성전자, 실적, 1분기, 시장, 반도체, 예상, 가격, 램, 지난해, 전망","['증권', '27', '삼성전자', '올해', '1분기', '실적', '시장', '기대치', '전망', '투자의견', '목표주가', '제시', '김동원', '증권', '연구원', '삼성전자', '이례적', '자율공시', '1분기', '실적', '시장', '기대', '수준영업이익', '시장', '추정치', '7조9000억원', '전망', '디스플레이', '부문', '패널가격', '하락', '북미', '전략', '고객', '주문감소', '가동률', '하락', '영향', '실적', '감소', '예상', '반도체', '부문', '메모리', '가격', '하락', '지속', '전반적', '수요', '약세', '영향', '폭', '감익', '불가피하', '때문', '판단', '설명', '삼성전자', '반도체', '부문', '1분기', 'DRAM디램', 'NAND낸드', '평균판매단가ASP', '하락', '평균', '25', '추정', '가운데', '단위생산증가량Bit', '부진', '폭', '감익', '예상', '하반기', '실적', '회복', '인수합병MA', '배당', '유효', '연구원', '설명', '올해', '삼성전자', '실적', '반도체', '디스플레이', '사업', '부진', '영향', '상반기', '지속', '실적', '부진', '불가피', '예상', '3분기부터', '계절적', '수요증가', '완만', '회복세가', '전망', '삼성전자', '다양한', '사업', '다각화', '가능성', '하반기', '추', '주주환원', '정책', '배당증', '1분기', '실적발표', '이후', '점진적', '실적개선', '추세', '전망']"
537,2.0,0.993399977684021,"삼성전자, 시장, 광고, 8K, 영입, 분야, 글로벌, 화웨, 화웨이, 사업","['2019년형', '제품', '출시', '기념', '코엑스', '일대', '소비자', '체험', '확대지디넷코리아권혜미', '기자삼성전자', '2019년형', '8Kapos', '출시', '기념', '코엑스', '일대', '옥외광고', '자유표시구역', '디지털', '사이니지', '광고', '진행', '중', '27일', '삼성전자', '2019년형', '8Kapos', '출시', '기념', '25일', '코엑스', '일대', '디지털', '사이니지', '광고', '진행', '중', '사진삼성전자삼성', '8K', '광고', '바닷속', '공간', '물', '차오르', '흑백', '화면', '풍부', '색상', '영상', '8K', '화질', '퀀텀닷', '색', '재현력', '직관적', '표현', '광고', '바닷속', '유영하', '물고기', '케이팝', '스퀘어apos', '현대백화점', '무역센터점apos', '사이니지', '형태', '구성', '건물', '설치', '초대형', '사이', '삼성전자', '공급', '케이팝', '스퀘어apos', '외벽', '두', '면', '곡면', '형태', '연결', '국내', '최대', '규모', '고화질', '스크린', '코엑스', '일대', '랜드마크', '자리', '삼성전자', '광고', '연계', '이달', '27일', '4월', '14일', '소비자', '대상', '이벤트', '진행', '소비자들', '삼성전자', '페이스북', '광고', '현장', '사진', '영상', '방법', '이벤트', '참여', '삼성전자', '관계자', '광고', '8K', '선사', '초고화질', '소비자들', '독창적', '방법', '전달하길', '희망', '앞', '8K', '가치', '소비자', '체험', '노력', '말']"
538,6.0,0.9926999807357788,"기업, 벤처, 육성, 선정, 지원, 프로그램, 창업, 사내벤처, 지난해, 분사","['자료중소벤처기업부', '삼성전자', '비롯', '8개', '업체', '올해', '사내벤처', '육성', '프로그램', '운영기업', '신규', '참여', '중소벤처기업부', '△대기업삼성전자·한국타', '△중견기업한솔피엔에스·현대포리텍·보령메디앙스', '△중소기업이코니·웅진개발', '△공기업한전KDN', '8개사', '2019년', '사내벤처', '육성', '프로그램', '운영기업', '신규', '선정', '27일', '해당', '선정', '절차', '47개사', '신청', '지원', '계획', '사업화', '지원', '역량', '보육', '인프라', '기준', '심층', '평가', '신규', '선정', '업체', '확정', '벤처', '육성', '프로그램', '민간기업', '중심', '창업성장회수재투자', '선순환적', '혁신창업생태계', '지난해', '도입', '민간기업', '벤처', '육성', '정부', '지원', '중기부', '분사', '창업', '지원', '대기업', '동반성장지수', '우대', '확대하고1점→2점', '사내벤처', '지원', '출연금', '3배', '기업', '소득', '차감', '계획', '사내벤처', '분사', '경우', '창업', '기업', '인정', '창업', '기업', '동', '한', '소득세·법인세', '혜택', '중기부', '지난해', '벤처', '육성', '프로그램', '운영기업', '대기업', '40개사', '선정', '데', '연내', '20개사', '신규', '선정', '예정', '중기부', '관계자', '운영기업', '올해', '하반기', '번', '모집', '계획', '민간', '중심', '사내벤처', '문화', '활성화되기', '말']"
